review_id,source,created_date,review_content,rating,author_masked,product_category
PLAY_11st_000103,google_play,2017-09-20,11번가보다 조금 가벼운게 다인 앱..,1,G*********,11번가
PLAY_11st_000104,google_play,2017-09-19,편리하게 이용하고 있습니다,3,G*********,11번가
PLAY_11st_000107,google_play,2017-08-19,그저 11번가와 다를바 없슴,2,G*********,11번가
PLAY_11st_000109,google_play,2017-07-29,홈화면에 예전처럼 주문배송으로 바로 확인들어갈 수 있도록 만들어주십시여,4,G*********,11번가
PLAY_11st_000110,google_play,2017-07-26,로그아웃 없는 것은 문제가 심하네요,1,G*********,11번가
PLAY_11st_000111,google_play,2017-07-24,공유 눌러서 상품연결 안됨 공유기능 왜 있는건지,1,G*********,11번가
PLAY_11st_000112,google_play,2017-07-11,자동으로 업데이트되길래 깔려진지 알음 이 어플깐적도없는데 왜있냐,1,G*********,11번가
PLAY_11st_000113,google_play,2017-07-11,11번가앱에 한번에 기능되면 좋겠는데 앱2개깔아야되서 불편해요 ㅠㅠ,5,G*********,11번가
PLAY_11st_000114,google_play,2017-07-09,다 입 오무려~~~,3,G*********,11번가
PLAY_11st_000118,google_play,2017-06-22,"pc에서 제품검색이 안되는 쇼핑몰은 난생처음, 앱깔라는 수작?",1,G*********,11번가
PLAY_11st_000121,google_play,2017-06-01,기분좋은  쇼핑을  할수있게해요~~^^,5,G*********,11번가
PLAY_11st_000123,google_play,2017-05-22,요즘 사용 잘안하게 되네요,4,G*********,11번가
PLAY_11st_000124,google_play,2017-05-19,필요한 사용자들이 알아서 설치하고 사용하면 되는 앱을 SKT 통신사향 제품에 굳이 선탑재하는 모양새는 납득할 수 없습니다.,1,G*********,11번가
PLAY_11st_000125,google_play,2017-05-08,옛날에는 좋았으나 현시점에는 별필요없음,1,G*********,11번가
PLAY_11st_000128,google_play,2017-04-24,11번가얩 사용자는 쇼킹딜얩이 추가로 필요하지 않습니다. 별도 쿠폰 할인이 없어졌고 광고하는 기본가와 옵션포함가가 엄청 차이나서 실제 구입가는 높은편. 한달중 SKT데이인 11일과 마일리지데이인 22일만 추가할인있어 괜찮고 나머지는 가격이 높아 비추.,1,G*********,11번가
PLAY_11st_000129,google_play,2017-04-16,잦은업데이트 끈질기게 열리는 광고ㆍ억지가많아 화나는 싸이트,1,G*********,11번가
PLAY_11st_000130,google_play,2017-04-14,할인이 없네요 11번가제휴카드도 만들었는데 쓸일이 없네요ㅠㅠ,1,G*********,11번가
PLAY_11st_000131,google_play,2017-04-13,아기 매트 쇼킹딜에서 10만원 싸게 샀어요~^^,4,G*********,11번가
PLAY_11st_000132,google_play,2017-04-12,점점 값이 비싸져서 떠나야할듯~,1,G*********,11번가
PLAY_11st_000133,google_play,2017-04-09,Thank you very much,5,G*********,11번가
PLAY_11st_000134,google_play,2017-04-03,허위광고 끝판왕!!!!!,1,G*********,11번가
PLAY_11st_000135,google_play,2017-03-29,11번가 vvip지만 점점 쓰레기 되간다..싸지도 않음~참다 참다 해도 너무해서 계속되던 티멤버십 할인 한달에 한번 만들고 마일리지 할인도 그렇고 5천원 쿠폰 5개 주던것도 4개로 줄고 또 사라지고 고객들 상대로 장난질 하지마라 최저가 다나와 검색해서 들어가면 그가격 찾아서 장바구니 넣어놓고 다시 11번가 로그인하면 가격이 올라가는 신기한 장난질.. 11번가 무조건 사용했던 내가 바보다 이제 안녕 고객을 개똥으로 아는 너희들은 안녕,1,G*********,11번가
PLAY_11st_000137,google_play,2017-03-29,업데이트후에 왜 실행되나요.....실행안되게 해주세요,3,G*********,11번가
PLAY_11st_000138,google_play,2017-03-29,싼것도 아닌데 싼것처럼 포장해서 광고하지 마십다 가격이 싸서 들어가면 2배3배로 ㅃㆍㄱㅇ튀기하네요,1,G*********,11번가
PLAY_11st_000140,google_play,2017-03-19,농협30%할인쿠폰 적용이 안되네요? 삐아제품 4가지 골라서 18300원 맞췄는데 왜 적용이 안되는지?,1,G*********,11번가
PLAY_11st_000141,google_play,2017-03-19,너무 저렴하게 잘사용하고 있네요^^ 감사합니다♡,5,G*********,11번가
PLAY_11st_000142,google_play,2017-03-17,바뀌고나서 쓸수없는 마일리지에 주변에 싸다고 자랑하고다니던 예전에 내가 바보가된 느낌 쿠폰도 뭐 자체활인이랑 중복활인안되고 딴데올라온것보다 활인전가격이 훨씬높게되있고 마치 깍아주는척 하는 느낌,1,G*********,11번가
PLAY_11st_000143,google_play,2017-03-15,가격장난질의 최고봉. Sk사용자들도 이젠 매력을 못느끼는 헬조센기업. 나도 이제 떠나간다. 더 독점하고 부자되세요.,1,G*********,11번가
PLAY_11st_000144,google_play,2017-03-07,"예전같지 않음 쓸수 없는 마일리지 ㅋㅋ  시간지나서 소멸한 마일리지 얼마던가.. 그리고 피시랑 앱이랑 가격이 다름 앱에들어가면 가격올려놓고 할인해줌 할인한게 더 비쌀때 있음. 눈치껏 보고 쌀때만 앱 이용. 이젠 이것도 지겨움. 내 남은 마일리지 다 먹고 떨어져라 좀전에도 할인받아서 살려고 했는데 다른데서 할인하니 6천원 더싸네 6만천원짜리 여긴 쿠폰 해서 5만6천구백원, 위x프 쿠폰 할인받아서 5만구백원 ㅎㅎ 이젠 옮겨갈란다.",2,G*********,11번가
PLAY_11st_000146,google_play,2017-02-19,검색은 여기서 구매는 PC에서.  모바일과 PC 가격이 틀림.. 완전 그지같음,1,G*********,11번가
PLAY_11st_000147,google_play,2017-02-16,좋은 물건 마니 파세요,5,G*********,11번가
PLAY_11st_000148,google_play,2017-02-14,같은판매자라도 쇼킹딜제품은 묶음배송안되냐 . 근데 배송은 같이오고? 이건뭔시츄인지...?,1,G*********,11번가
PLAY_11st_000149,google_play,2017-02-14,이거로 사면 더비싸요 그냥 십일번가앱이 쿠폰도 먹고 좋은 믿다가 뒷통수맞은 가격장난질심함,1,G*********,11번가
PLAY_11st_000150,google_play,2017-02-12,업그레이드가 안됨ㅠㅠ. .,1,G*********,11번가
PLAY_11st_000151,google_play,2017-02-09,"혜택 정말 그지, 쿠폰으로 그나마 꼬드기지만 제외되는 상품이 많은게 함정, 이제 쓰기도 싫음.",1,G*********,11번가
PLAY_11st_000152,google_play,2017-02-09,그냥 11번가 자체가 최악인듯..,1,G*********,11번가
